ONTOTERM,right atrium auricular region,esophagus squamous epithelium,skin of leg,uterus,frontal cortex,esophagus muscularis mucosa,subcutaneous adipose tissue,right lobe of liver,transverse colon,upper lobe of left lung,spleen,amygdala,sigmoid colon,skin of abdomen,cortex of kidney,substantia nigra,anterior cingulate cortex,left ventricle myocardium,caudate nucleus,gastrocnemius medialis,tibial artery,dorsolateral prefrontal cortex,fibroblast,prostate gland,nucleus accumbens,gastroesophageal sphincter,venous blood,breast epithelium,C1 segment of cervical spinal cord,putamen,K562,omental fat pad,tibial nerve,adrenal gland,thyroid gland,Peyer's patch,stomach,ascending aorta,lymphoblast,pituitary gland,left ovary,vagina,testis,cerebellum,anterior lingual gland,coronary artery,Ammon's horn,body of pancreas,hypothalamus,urinary bladder,endocervix,fallopian tube,ectocervix
ENSG00000125388,0.6035120278,0.2776477978,0.5209058459,0.632768138,0.8848080045,0.6040775104,0.5925154448,0.1739219952,0.3107971332,0.5403697151,0.2949911535,0.7362056003,0.6237803786,0.4882488193,0.2825077328,0.8207978929,0.8478216101,0.405422578,0.7227630761,0.3508725054,0.572548338,0.9077324071,0.5570574169,0.5630820248,0.751639747,0.5922989286,-0.7346907586,0.5882501141,0.8826319873,0.6942071803,0.3761993348,0.5347314996,0.972378968,0.6380830872,0.7818824249,0.2966467368,0.4549543337,0.6999292466,0.3151601186,1.077393953,0.7197716164,0.5341307819,1.8263688675,1.3634841479,0.4090012464,0.6515572292,0.8061665678,0.4972984516,0.8669807022,0.5958487471,0.7916562161,0.5192647065,0.5220963837
ENSG00000173137,0.4828598994,1.0269366358,0.9423714186,1.1041764878,0.9054340086,0.9031801717,0.850934268,0.7962834481,1.1266981946,0.8947919435,1.2238550804,0.5581202396,0.973290394,0.9972821418,0.7549598173,0.5346102546,0.7371034924,0.4329075113,0.5553920581,0.4205072055,0.8106116433,0.8132015321,0.7178281311,1.082591464,0.6366196943,0.9202629766,0.2960019014,0.9251931567,0.4957371986,0.4566560234,0.9208903195,0.839378898,0.9628680449,1.1246501963,1.0310611961,1.2441445371,0.8246055162,0.8693687537,0.815808449,1.068414251,1.0920625956,1.0694377265,1.2651506235,1.2813775804,0.9240449583,0.8804586541,0.5984429716,0.6408518108,0.6877279864,1.0533574701,1.1199821145,1.1055748002,1.0720380514
ENSG00000188906,0.3640919735,0.6723547455,0.4205608065,0.8369606449,0.5880520618,0.827560566,0.6249359989,0.0236147085,0.2989583955,1.4047550083,0.8933557711,0.4642081757,0.6959471605,0.3845428227,0.6404524677,0.5091420658,0.5527298799,-0.0274172756,0.4478972808,0.3143042783,0.8580857869,0.6198854366,0.3870045144,0.4161116548,0.45180043,0.8331051273,0.9512287021,0.506375671,0.4812962882,0.3433952059,-0.7357456935,0.5406565954,1.0434879959,0.4372946616,0.6638126138,0.5101133266,0.1009346574,0.9123298452,0.6482228011,0.4489347541,0.8034569265,0.9037038691,0.0825993473,0.3060756789,0.5933284785,0.8292225796,0.3451824969,0.1882024948,0.4635590273,0.7071696409,0.8825973697,0.730358978,0.805225134
ENSG00000065559,0.7373298967,1.1456784207,1.1432667221,1.0872694018,1.4050322703,1.0481562171,0.9916781925,0.7313053039,0.908580664,1.016980121,0.9341502008,1.0069187735,0.9813059663,1.1097168479,0.7381835283,1.1291339398,1.2914092562,0.620684059,1.0100683149,1.0038829619,1.0740127824,1.472578833,1.0755861702,1.0801302467,1.063655006,1.0194235773,0.513592722,1.0027675791,1.0843265966,0.9151872034,0.9077709974,0.9214714559,1.0276264207,1.0255077465,1.1220880078,0.9325261368,0.8006083496,1.0329832544,1.1473052147,1.1784764434,1.0181508325,1.1475499987,1.0888882542,1.4261878519,0.9843204684,1.011536043,1.2091074022,0.5538180162,1.274086691,1.1127139046,1.0961856741,1.1046295599,1.1347576459
ENSG00000165059,-2.7977860623,-2.8330407713,-2.8145485744,-2.7477723895,-2.8247752823,-2.7471416135,-2.8139516439,-2.79212584,-2.5729766979,-2.6415213558,-2.7017525543,-2.7218483066,-2.7847816485,-2.828077627,-2.6828837961,-2.6601683223,-2.8334569969,-2.823991802,-2.7934872178,-2.8671436313,-2.7977440168,-2.7073112625,-2.8657231751,-2.5926832662,-2.7925273121,-2.7968099893,-2.8565452723,-2.6671694079,-2.8695064007,-2.8581448601,-2.7175414969,-2.7988686048,-2.7321761116,-2.7678011813,-2.8135279479,-2.466197918,-2.7234381512,-2.7606674556,-2.5208037211,-2.7367244646,-2.6995931629,-2.6716557739,1.2728806077,-2.2319683917,-2.7481640983,-2.7893225056,-2.8857885417,-2.6584169738,-2.7733012444,-2.2581605022,-2.2239620949,-3,-2.5028806439
ENSG00000135605,-0.1851998822,0.7158234749,0.666375002,0.150782837,-0.5722700665,-6.81377585198245E-06,0.2223185094,0.1105341098,0.1462741469,0.5239151211,0.3749130949,-0.9733334245,0.0098987259,0.6340178795,-0.066373772,-0.6192044412,-0.8121607943,-0.3872703236,-0.8170440159,-0.3424256503,0.1834823891,-0.6541830945,-0.4515730806,0.019028709,-0.975370704,0.0996110449,-0.3261470654,0.1579438799,-0.5687043633,-0.8782218648,1.00086109,0.0942165816,0.192013067,0.2973766302,0.3566947737,0.3262101723,-0.1362475769,0.2471090633,1.3489303236,0.1253578939,-0.103424329,0.4915214168,0.4269754725,-1.198443724,0.3516375178,0.0914978126,-0.858778732,-0.2584260427,-0.6702219924,0.301795954,0.2051218437,0.3451549694,0.2968105481
ENSG00000166483,1.3661268845,1.2924124182,1.55937182,1.5284396676,-0.0562094678,1.2584765862,0.978307536,0.8363343957,1.1684053468,1.0580721876,0.9611005966,-0.0365516846,1.2680417646,1.6918494253,0.6748245109,0.108799105,-0.0647852835,1.0171512965,0.0468935665,0.729284465,1.2920179567,-0.0868215227,1.3505187487,1.0808641508,-0.0779223451,1.2681938874,-0.2463640078,1.229205195,0.1520407194,-0.1210986518,1.8032896618,1.0099151412,0.9467683549,0.6528826269,1.1676381787,1.1736060143,1.0757616669,1.3787855198,1.4161399229,0.9710065738,1.0866529427,1.2220140651,1.5992621665,0.5567957226,1.2679618714,1.3062814021,-0.036448281,0.4564008807,0.2841311994,1.5314198518,1.112764898,1.4618377581,1.1596578667
ENSG00000065675,-1.0713632712,-0.3115809304,-0.8231298677,-0.0953242363,0.3578042521,0.5842491723,-0.5045662223,-0.7001478398,-0.1131861778,0.5000239326,0.579960133,0.3136763532,-0.2523497914,-0.7023064305,0.3357264847,0.4634171946,0.1750975414,-1.3226664756,0.3123683312,1.3851154084,-1.1996605293,0.3434868481,-1.4249949242,-0.2309083702,0.1356137202,0.2849143427,0.2724606399,-0.4320569199,0.4488086306,0.3731030545,1.0145708569,-0.2240642674,-0.7237596725,-0.5398541595,1.04945824,0.3517996851,-0.1445104996,-0.6488203539,-1.3113558906,-0.2299179909,-0.1395687955,-0.2633224073,0.0593528982,-0.2648846943,-0.2365794747,-0.6624569865,0.3790222108,0.0902356571,0.4754834829,-0.4487286888,0.0499935561,0.2516851614,0.0467248732
ENSG00000166851,-0.1684219584,1.028939554,0.5791105997,0.3358900419,0.4417597997,0.1370893076,0.1915974515,-0.0154669214,0.7960740089,0.4547474492,0.9610631948,0.126731415,0.2850601394,0.5791118145,0.083144487,0.123825784,0.2298835523,-0.2677314589,0.2986894189,-0.1933356794,0.0536975375,0.3017491899,0.9749255057,0.4099312075,0.356714406,0.2021499921,0.0423450935,0.1899509369,0.1870439834,0.1792344031,2.1020404213,0.1529398938,0.3211412898,0.2282198474,0.3165407282,0.817515991,0.473625369,0.243075554,1.7396168945,0.4645489267,0.3615428396,0.6362835178,1.5845109717,0.8738375717,0.4920745757,0.261045048,0.1403383918,-0.1269848517,0.1923647754,0.4249172253,0.5216172516,0.4108216517,0.4370152759
ENSG00000119638,1.5061701956,1.4561472189,1.4823155041,1.8841143249,1.3311474834,1.7939981638,1.6589957147,1.3117724176,1.5375380461,1.6245066929,1.6620775263,1.1747646877,1.7552463473,1.471133972,1.2369333715,1.2692063609,1.1987181327,1.3122067412,1.2821317654,1.6188115339,1.7294588959,1.2589274141,1.7984589055,1.7027048231,1.2741173466,1.7730556831,0.8820004706,1.6634313829,1.3565043795,1.1542374049,1.3821392351,1.6057528319,1.8297874451,1.6501227061,1.7795221425,1.604063861,1.393152109,1.7352370446,1.714735218,1.7361339616,1.867360558,1.6812518042,1.7512175546,1.716209249,1.4659257655,1.6943172308,1.1626753204,1.1724364816,1.3083508915,1.8089962577,1.8643239307,1.8808896294,1.7508406182
ENSG00000188322,-0.6552668682,-0.3396240554,-0.0453491908,-0.5590640307,1.0345133754,-0.8459912873,-0.9795379719,-1.1056809825,-0.6552868688,-0.153489532,0.0641564862,0.6718458242,-0.8351128993,-0.1290585352,-0.2182132971,0.6039358874,0.932650044,-0.3028857776,0.4385010049,0.6211823876,-1.2125155443,0.9954221444,-2.1157132092,0.0705855129,0.4761332971,-0.9080128119,-0.230829162,-0.4298213393,0.3513772647,0.3269433433,-1.5926866623,-0.9341255696,-0.5324167033,0.232501111,0.4176927629,-0.4297546757,-0.3966360734,-0.7700431007,-1.2765069127,0.7391451101,-0.396896764,-0.4785846541,0.4684758325,1.5626301874,0.2129644932,-1.027044618,0.8361778245,-0.1691336128,0.6578669184,-0.7789719837,-0.2227772436,-0.3817481832,-0.3048480662
ENSG00000159899,1.0986229821,0.6976484283,1.3212076011,1.6989557889,1.2852085753,1.4414144982,1.351067401,0.9397745973,1.2223271545,1.3549935923,1.1294040296,1.0174012621,1.4830487872,1.1317140012,0.9789361674,0.9466352971,1.0976561919,0.9382730903,1.2276061212,0.9036985078,1.4270700822,1.1683337761,1.355233276,1.4786421834,1.2128735248,1.4529876335,-0.4748479646,1.3001618431,0.8900714422,1.0663461753,0.5260271252,1.2988701657,1.5808631354,1.1154294375,1.3297245336,1.1860467355,0.9696716971,1.6876807681,0.7619418089,1.6857381553,1.2778901168,1.4418157751,1.4434045325,1.8672306808,0.9781176062,1.4913684231,1.0559196914,0.5433646157,1.3082914168,1.3776135967,1.7160741737,1.7477079083,1.5030327296
ENSG00000104312,0.653297718,0.6923335163,1.0359333137,0.9090187343,0.5412476283,0.8424115067,0.963504812,0.4143472662,0.7038417186,1.1474893178,0.8539679704,0.4433202323,0.8684186411,0.9642504979,0.5215043642,0.5650898132,0.5335695004,0.3953051388,0.4285192369,-0.123599876,0.9841616481,0.5697415879,1.200625569,0.886624848,0.4105941006,0.8456016075,0.5858758333,0.9085470371,0.8361760374,0.2971120338,1.42036186,0.9308438807,1.0191137682,0.5190555912,0.7693382446,0.7206788994,0.634993722,0.9599814253,1.3347411195,0.7147720884,0.6762163378,0.8179719604,0.7216989776,0.2160453091,0.8168147915,0.9297441506,0.504540965,0.4966792431,0.5867485729,0.8836267294,0.9429764593,0.8068025381,0.8587532792
ENSG00000181322,-0.5270267074,-0.5071404832,-0.1314577345,-0.0538569685,0.6955816943,-0.207277983,-0.0976510066,-0.7642264943,-0.3119572009,0.2295497416,-0.297616499,0.4043656254,-0.2982699826,-0.1955365536,-0.2358826468,0.3800508976,0.5069225409,-0.8185188985,0.5447866857,0.1182091583,-0.2996846481,0.6517567638,-0.4510742445,0.0221308215,0.6086753435,-0.2183574902,-1.1926362978,-0.0735454956,0.3662039934,0.2948287782,-0.5573139678,-0.3610080086,0.0067543335,-0.0859604191,0.2840921867,-0.1033547231,-0.3652374188,-0.2768791685,-0.5191948751,0.7353687324,-0.0616222084,-0.2696615966,0.8422330352,0.7289199135,-0.04727813,-0.2614307757,0.4280535441,-0.2050990343,0.7220465054,0.0020704125,0.1116444999,0.8073804824,-0.3159008765
ENSG00000164125,1.2518325465,0.57733614,0.4982423881,1.4698410921,0.9879867524,0.9783115594,1.1847763456,-0.2551587732,0.80771322,0.9051686642,0.7560009516,0.9465640307,1.1132441888,0.5613199092,0.3943348009,0.9558140716,0.9352606633,0.9996110787,1.0476829845,0.232650804,1.3147006203,1.0486415665,1.6569416508,1.0154945799,0.9236029908,1.1014858941,0.3103578153,1.2971480052,0.9488069095,0.8682672948,-0.323236978,1.3176816361,1.3767440088,1.988566465,1.1046904233,0.8524466033,0.7151816379,1.8064058241,-0.8898438227,0.3532916158,1.7186510584,0.8846375657,0.7484074557,0.7349315536,0.8181026487,1.5523086286,0.8634529377,0.3567245604,0.9310967875,1.1151254788,1.1973467783,1.217148541,0.8678293204
ENSG00000027075,0.8837783913,1.3646283936,1.354506368,1.2730654975,0.5247021632,0.9375989249,1.4182027632,0.4036694559,0.8003901186,1.59965137,1.5006022948,0.4398951331,0.7929142966,1.324250205,0.7825040665,0.6813222452,0.4714485152,0.7859672631,0.8850472433,0.7408767798,0.8450612602,0.4783020907,0.6794966655,1.1930396685,1.0213106048,0.9541123755,1.0080275257,1.3233113813,0.7284825549,0.8396328622,0.469429186,1.2965039462,1.1432954622,0.7972269816,1.4222106951,1.1300666073,0.747787559,0.8056938622,0.6927960575,1.2294636118,0.7294610156,1.3648234207,0.9701311876,0.3335031514,1.212938524,1.0107875545,0.5627558639,0.5131390136,0.5862371951,1.1076097761,1.1987240486,1.2130063842,1.2655050046
ENSG00000133216,0.1839365938,-0.5612792696,-0.2852229397,0.0787150979,0.4479291915,-0.3260986108,0.1672057855,-0.931595844,0.8432934976,0.2522073361,0.184428004,-0.1370881756,0.2547087906,-0.1691442329,-0.058251535,0.3602573829,0.190369192,-0.7303227646,0.1491446225,-1.0141215497,-0.0464192551,0.3245183823,0.5342414608,0.217462865,0.1934693488,-0.1317674219,-0.834683399,0.0621933005,0.6619835226,0.0386956926,-1.3449296361,0.1037593853,0.5629986423,0.0077665736,0.7119022625,0.7756741336,-0.403715004,0.1524039978,-0.9965943147,0.4552361269,0.8232010672,-0.1942711425,0.3720272811,-0.1297808922,-0.0409822236,0.2316902884,0.1805800123,0.0191721435,0.3555725908,0.3452680247,0.2139119115,0.5936612531,0.090855867
ENSG00000086232,1.1422870398,1.4560866785,1.543243415,1.4537247999,1.4100084419,1.2838926855,1.4483538586,1.3145698075,1.4276226395,1.5040919709,1.4408706458,1.2051943919,1.3311462624,1.5068725689,1.2428446974,1.3193204664,1.340938843,0.9756745753,1.2907522748,1.2378992739,1.3760484971,1.4612037722,1.6635819459,1.452108197,1.2715062834,1.2947181508,1.311612702,1.4771345085,1.3911780132,1.2090896515,2.1019948302,1.3712853022,1.4682305957,1.5847769209,1.5463120475,1.4203884416,1.3463878043,1.3924569753,1.7110272081,1.5036091069,1.4466283814,1.4486466467,1.3718146782,1.3992959317,1.5168824777,1.3700071558,1.2070998172,1.180939396,1.3252639952,1.4816227913,1.5187038512,1.4966187721,1.4746506154
ENSG00000035664,1.4876238069,0.6423287418,1.056398599,0.349243038,0.6530693819,0.4339706637,1.2057298287,0.0677377695,0.9438626665,1.5388909284,1.0648571198,0.5437708435,0.4380382072,1.0881983732,0.3061408146,0.7570920216,0.5340257621,1.030653384,0.5181709377,1.5097846246,0.5350597133,0.5696298198,0.6078161292,0.9127614784,0.4793601643,0.4460139504,1.0846262608,1.1247008721,0.773821685,0.5495778884,0.5707520109,1.0646566063,1.1285615595,0.3862809786,1.8698822488,1.1338572947,0.692656891,0.6403634879,0.6216269377,0.4300472328,0.2023376528,1.1846691509,0.7060596504,0.3700257897,1.0561511484,0.4517008636,0.6243430187,0.2917699479,0.4940471271,0.6852278964,0.8851410825,0.6151006072,1.0804217225
ENSG00000072786,0.8042727367,0.8099548875,1.3752385709,0.9894994877,0.548222066,1.0529560963,1.422426933,0.6898422535,1.0620525469,1.6418068971,1.9307206483,0.426820691,0.9818022337,1.2109453562,0.8299430442,0.6562617559,0.4218449401,0.6731726638,0.5067204795,0.4977020134,0.8393708295,0.4306129747,1.1246009109,0.9950203346,0.4732650354,1.0050431285,1.8515150043,1.2716510998,0.8640569313,0.4411423082,0.3670385621,1.3917797924,1.5361584514,0.9214281616,1.0806002251,1.3407234673,0.9183663821,0.9560668595,1.7378287184,0.963049254,0.6604437312,1.0284001698,1.5741476946,1.9007084353,0.8944137538,1.0889619763,0.4640287794,0.4504071003,0.5668578369,1.1295983453,1.0446643996,1.0320994075,1.0197140167
ENSG00000172939,0.9290145463,1.4088521629,1.2339807612,1.2190375579,0.8162720728,1.2423586002,1.2591400284,0.8198984339,1.168738312,1.2325147708,1.1373484906,0.6719334813,1.1795269112,1.2282836471,0.9186331666,0.7819312203,0.7422866545,0.7553070594,0.7140423156,1.2054336451,1.3361822728,0.8368887245,1.4953757951,1.1920140646,0.6930315445,1.2017288814,0.8167711972,1.1994230761,0.9228701663,0.6343864213,1.6260535084,1.185374831,1.277132971,1.1397879778,1.2281030906,1.1387915659,0.9788856606,1.2673242409,1.5184484744,1.1126395021,1.2063691517,1.3276867,1.2112120682,1.1995510445,1.1372759996,1.2119444691,0.6767301235,0.6688645677,0.7738383547,1.3526214171,1.2546328187,1.182427786,1.3077796438
ENSG00000154928,-0.5073547182,-0.6705599645,0.8014128634,0.2876627217,0.7993117614,-0.1828770676,-0.2774475157,-0.2415385339,-0.3082154375,-0.2489763515,-0.0089141369,0.5635918998,0.3372673412,0.7893834615,-0.4762840862,0.1195569655,0.6038864784,-0.2568927397,0.8832617778,0.2653004718,0.1500619532,0.7745588226,-0.2731809591,0.0686670489,0.6212379367,-0.0201826338,0.1784713463,0.0867512936,0.0351467571,0.8395612278,-2.0128723728,-0.3590056238,-0.1107897585,0.1896505561,0.4841549873,-0.3720459165,-0.5083618779,-0.1528288185,0.709729135,0.5534861298,-0.2990315691,0.0377298062,0.8615960104,1.2990740868,-0.2057304692,-0.0593133695,0.4406355239,-1.3126926522,0.452211298,-0.2403958643,0.1337175201,0.3127942479,0.2006916758
ENSG00000138769,-0.9920609997,-0.6483956537,-1.1033034607,-0.3456511321,0.337533467,-0.0380260345,-1.663107463,-1.9230774948,-0.4447538313,0.1380981915,-1.344374339,-0.0406620685,-0.2665495911,-0.9654897839,0.0535643875,0.1618141849,0.2051889366,-1.8291479195,0.1937351727,-1.8850366451,-0.5760412013,0.3669940119,-1.0724886366,-0.7100376487,0.2102489957,-0.0530533514,-2.4310156314,-0.8991332564,0.3160197844,-0.0571290151,-1.3270445864,-1.1215582037,-0.8912906359,-0.5828006739,0.5143029264,-0.9763732921,-0.5238986039,-0.13059533,-1.0257688177,0.2242552511,-0.2300324135,-0.6186448374,0.9641182538,0.5488520293,-0.707911993,-0.6634042121,0.0241214614,-0.7761987287,0.2870199859,-0.5221198081,-0.1212398309,-0.0354733727,-0.1423119277
ENSG00000128881,0.5388445557,0.291022706,0.4234171423,0.8412321813,0.8013083036,0.747228424,0.6853994817,0.0488703051,0.4403290552,0.6515410366,0.4723929925,0.5021640732,0.7410201655,0.3936861242,0.1493175675,0.6939956066,0.735327787,0.3065381,0.5681430232,0.6505922593,0.8916758066,0.8972500044,0.6421829372,0.6704470809,0.5427927367,0.7160369777,-0.3393601364,0.6241744294,0.719983472,0.4586702614,0.6934372128,0.5458855026,0.8190166401,0.5040204501,0.6115705894,0.4917593319,0.258283034,0.9092841521,0.5727669582,0.7756862121,0.7401414214,0.6255725837,1.3262810546,1.0421574421,0.3987459733,0.7676116972,0.5838380014,-0.0512882132,0.7523811537,0.7797914442,0.8298267928,0.7659166419,0.6580917114
ENSG00000005882,1.8078396186,1.2430376778,1.4939022735,1.6791044085,1.7501516904,1.6444302429,1.6001353571,1.2818995627,1.6347393587,1.2379246011,1.3508061255,1.3458387133,1.6689765266,1.4054408353,1.465349357,1.3683022687,1.5360708332,1.7107519771,1.5696775543,1.9931365524,1.766442835,1.661768428,1.2902340821,1.43487332,1.6291763823,1.6784703074,0.4557121602,1.539492457,1.2469640798,1.4556061529,0.1120450851,1.4820230807,1.6668059052,1.8946614672,1.6291752063,1.5986070323,1.4728069316,1.6348729125,0.5792489532,1.3499681712,1.7149668584,1.4686289567,1.3776396895,2.2223693443,1.4151775902,1.6216894022,1.3400830444,1.386977827,1.3672015126,1.7040371322,1.5780368764,1.5905943576,1.5411481352
ENSG00000154310,0.6351615258,0.3512601508,0.0945137261,0.7093686968,1.1628843183,1.0967179299,0.2552819569,0.1961133801,0.8587508354,1.0638239568,0.5276852111,1.0536669626,0.8557188302,0.0906542145,0.3801172618,0.893105827,1.1207060201,0.5944993682,1.2947800003,0.9469144037,0.6982683206,1.1456390906,0.2800724286,0.6210342108,1.2399913613,1.0099255356,0.1431083189,0.3671940355,0.8105473444,1.1524659039,1.5636783864,0.2422226411,0.6339879043,0.6610500182,1.0048677955,1.0714963156,0.5416220936,0.588831265,1.3573369437,1.0825907983,0.1639019374,0.4880215856,1.2788164742,1.0355790273,0.2782595377,0.6149328513,0.927530397,0.1947350263,1.0720280182,0.9288414335,0.3376879283,0.6915802898,0.2748052668
ENSG00000013441,1.942485319,2.0683640045,2.1740915659,2.400586861,1.9605272201,2.2585830893,2.2979896219,1.9322740454,2.0574836696,2.3530457461,2.4322247637,1.9384897399,2.2471132348,2.1775450407,1.9712001512,2.1093198247,1.9019695369,1.6867272522,1.9352729565,1.8059798963,2.3392665,1.9338918099,1.7922661543,2.3816770745,1.9571529484,2.2852340548,1.5767560808,2.3114764813,2.2421170595,1.8865725256,1.496358614,2.241685569,2.4816541422,1.9741234243,2.4212544235,2.1664932434,1.9902405674,2.2933297742,1.8991354951,2.367145441,2.4275383875,2.3024358115,1.9504092794,2.3347862642,2.1136952572,2.2811305581,2.0324566921,1.8819840776,2.0850835299,2.1784102299,2.4282659446,2.36909406,2.2655116103
ENSG00000069020,1.0723288772,1.3439460675,1.0709370453,1.0724417383,0.73557683,0.8968537098,1.0917984967,0.4874956369,0.5725458375,1.0780136936,0.5406249368,0.4976840425,0.7323735108,1.074507317,0.7141713639,0.4516125931,0.6784759113,0.986776772,0.5186092266,0.7055859548,0.9123412486,0.7652957393,0.6465599865,0.898151889,0.4888262426,0.8475383047,-0.5592420762,1.0326682616,0.3827661627,0.3719313263,0.5544189848,1.0302296253,0.7448348343,0.9563767968,0.8765772561,0.5944403314,0.6025146864,0.9798676134,-0.6945940779,0.690747081,1.0624367935,1.3068550683,1.2527948964,0.2757993415,1.0070504249,1.0701001523,0.4856359252,0.2381457416,0.6106437492,1.0900597099,0.7550584861,1.0610163315,1.0186905243
ENSG00000164885,0.4854141559,0.9289743134,0.9040886038,0.8122356588,1.6318431827,0.753480678,0.6968300078,0.6653042063,0.8246322048,0.8368339145,1.0192200569,1.2664863134,0.7757648319,0.8881714282,0.7498947064,1.1815559415,1.4698112372,0.4556336361,1.3870525984,0.448197404,0.6876793486,1.6106937736,1.1854391897,0.8370406928,1.4928024857,0.7375259037,0.4828397871,0.7167283708,1.030442229,1.290664197,1.3198191482,0.6896230465,0.8087817298,1.198769711,0.8955978046,0.8492157609,0.7412114559,0.8693990011,1.1359653827,1.2336532744,0.5466738933,0.8176634116,0.8648688472,1.445914981,0.8457678542,0.8278174349,1.3815262738,0.4712007937,1.3786479978,0.8846234551,0.74646408,0.8462976675,0.8000624502
